Date,Difference,Predicted_Price,Lower_Confidence_Interval,Upper_Confidence_Interval,borough
2022-04-30,-157082.27772435686,646840.79919872,656281.1916957863,931793.0715930047,SE27
2022-05-31,-148976.49077326298,654946.5861498138,674261.0018580802,949796.7258902614,SE27
2022-06-30,-146135.323784612,657787.7531384649,668927.1680521782,944601.3197712776,SE27
2022-07-31,-151752.96332139944,652170.1136016775,660343.3227352534,936267.5520373256,SE27
2022-08-31,-138222.30120435962,665700.7757187173,679392.1820848275,955515.295995406,SE27
2022-09-30,-148516.03625653128,655407.0406665456,655524.0875422293,931734.596199581,SE27
2022-10-31,-137429.50900498935,666493.5679180876,676904.2478274056,953114.960521832,SE27
2022-11-30,-139167.83071329774,664755.2462097792,664060.7400544931,940308.770375044,SE27
2022-12-31,-140005.2259777484,663917.8509453285,664886.571209763,941284.7921074894,SE27
2022-01-31,7930.054089039084,517450.8874223724,455362.6730729285,579539.1017718164,TW7
2022-02-28,12985.740210453268,522506.5735437866,439652.2827697896,589500.7561397054,TW7
2022-03-31,12648.885616160447,522169.7189494938,433749.5944155654,584618.3630625156,TW7
2022-04-30,15738.148982532728,525258.982315866,437166.5533439615,588053.6400554497,TW7
2022-05-31,15459.08081272347,524979.9141460567,433790.8820567362,584692.6482703119,TW7
2022-06-30,18491.532406066966,528012.3657394003,437093.82107027504,588012.7487830786,TW7
2022-07-31,18268.317796735264,527789.1511300686,433831.32304357266,584763.9144044305,TW7
2022-08-31,21245.857880514723,530766.6912138481,437024.03784546617,587972.7089887594,TW7
2022-09-30,21076.6286188819,530597.4619522152,433870.91017763177,584832.2979657692,TW7
2022-10-31,24001.09389577101,533521.9272291043,436957.07072099927,587933.5264994456,TW7
2022-11-30,23884.04425780497,533404.8775911382,433909.638876741,584897.9285139935,TW7
2022-12-31,26757.209995693735,536278.043329027,436892.7934884949,587895.2046539492,TW7
2022-01-31,28055.966985209976,522077.7038273152,473970.3253213039,570185.0823333266,E10
2022-02-28,30253.867928322765,524275.604770428,436302.8083028136,556136.4672676226,E10
2022-03-31,32451.768871435554,526473.5057135408,436294.3330201606,556144.9425502755,E10
2022-04-30,34649.66981454834,528671.4066566536,436285.8589360041,556153.416634432,E10
2022-05-31,36847.57075766113,530869.3075997664,436277.3860498356,556161.8895206006,E10
2022-06-30,39045.47170077392,533067.2085428792,436268.9143611472,556170.3612092889,E10
2022-07-31,41243.37264388672,535265.109485992,436260.4438694314,556178.8317010048,E10
2022-08-31,43441.27358699951,537463.0104291048,436251.9745741808,556187.3009962552,E10
2022-09-30,45639.1745301123,539660.9113722176,436243.5064748888,556195.7690955474,E10
2022-10-31,47837.07547322509,541858.8123153304,436235.0395710487,556204.2359993875,E10
2022-11-30,50034.976416337886,544056.7132584432,436226.5738621544,556212.7017082818,E10
2022-12-31,52232.87735945068,546254.614201556,436218.1093477,556221.1662227361,E10
2022-01-31,-73023.60122016349,454643.0654465031,404780.1061680244,504506.02472498186,IG1IG4
2022-02-28,-71799.8138612854,455866.8528053812,464892.43599671475,592888.4720543748,IG1IG4
2022-03-31,-70576.0265024073,457090.64016425936,464892.4359966997,592888.4720543898,IG1IG4
2022-04-30,-69352.23914352921,458314.4275231374,464892.4359966847,592888.4720544047,IG1IG4
2022-05-31,-68128.45178465112,459538.2148820155,464892.4359966697,592888.4720544198,IG1IG4
2022-06-30,-66904.66442577302,460762.0022408936,464892.4359966547,592888.4720544347,IG1IG4
2022-07-31,-65680.87706689493,461985.7895997717,464892.43599663966,592888.4720544497,IG1IG4
2022-08-31,-64457.08970801683,463209.5769586498,464892.43599662464,592888.4720544647,IG1IG4
2022-09-30,-63233.30234913874,464433.36431752786,464892.4359966096,592888.4720544798,IG1IG4
2022-10-31,-62009.51499026065,465657.151676406,464892.4359965946,592888.4720544948,IG1IG4
2022-11-30,-60785.72763138256,466880.9390352841,464892.4359965797,592888.4720545098,IG1IG4
2022-12-31,-59561.940272504464,468104.72639416216,464892.4359965646,592888.4720545248,IG1IG4
2022-01-31,-59586.04214194653,455813.9578580535,409547.0660714199,502080.849644687,SE20
2022-02-28,-58310.07840796062,457089.9215920394,457579.65848698287,575772.268980989,SE20
2022-03-31,-57034.114673974706,458365.8853260253,457579.6550458669,575772.272422105,SE20
2022-04-30,-55758.150939988795,459641.8490600112,457579.6516047511,575772.2758632207,SE20
2022-05-31,-54482.18720600288,460917.8127939971,457579.6481636356,575772.2793043363,SE20
2022-06-30,-53206.22347201697,462193.776527983,457579.6447225202,575772.2827454517,SE20
2022-07-31,-51930.25973803106,463469.7402619689,457579.641281405,575772.2861865668,SE20
2022-08-31,-50654.29600404515,464745.7039959548,457579.6378402901,575772.2896276817,SE20
2022-09-30,-49378.33227005924,466021.66772994073,457579.6343991753,575772.2930687965,SE20
2022-10-31,-48102.36853607333,467297.6314639267,457579.63095806073,575772.2965099111,SE20
2022-11-30,-46826.40480208742,468573.5951979126,457579.62751694635,575772.2999510255,SE20
2022-12-31,-45550.44106810151,469849.5589318985,457579.6240758322,575772.3033921396,SE20
2022-01-31,-1097.7072778100846,540196.4103692487,480830.42793074006,599562.3928077574,HA3
2022-02-28,-15526.400441499927,525767.7172055589,452777.40164293745,600953.4473238004,HA3
2022-03-31,-1476.8280223955408,539817.2896246633,480953.427107,629733.9530253264,HA3
2022-04-30,-6850.656630824713,534443.4610162341,461020.9453895873,610819.6326876719,HA3
2022-05-31,-5066.365156297063,536227.7524907617,467774.4895399409,618382.328703232,HA3
2022-06-30,2367.430255314164,543661.547902373,473197.20322981215,624258.6228875279,HA3
2022-07-31,-7023.4607891365085,534270.6568579223,456321.6351585236,607484.8180466926,HA3
2022-08-31,8178.614207423419,549472.7318544822,480914.02158242743,632078.36370481,HA3
2022-09-30,-4462.979417745886,536831.138229313,452990.6060592998,604314.4419844792,HA3
2022-10-31,9174.33282146747,550468.4504685262,479061.18763369374,630801.6721388506,HA3
2022-11-30,2392.3030331138907,543686.4206801727,458323.17449076433,610701.0012266461,HA3
2022-12-31,7083.521264285671,548377.6389113445,469491.95582829945,622478.7159281617,HA3
2022-01-31,-5970.911693805414,346326.7404801076,310694.51225707185,381958.96870314336,DA8
2022-02-28,-9427.097138682944,342870.55503523006,305821.3899855009,391861.5434725701,DA8
2022-03-31,-6928.751326891091,345368.90084702196,311459.365621267,398132.6303501428,DA8
2022-04-30,-3897.20181461271,348400.4503593003,311935.21798560873,398723.1853867741,DA8
2022-05-31,-7264.686526413959,345032.9656474991,305528.5524153195,392331.78250890406,DA8
2022-06-30,-1232.0825394455223,351065.5696344675,314898.67211745866,401761.8402043043,DA8
2022-07-31,-4864.679805940498,347432.97236797254,305181.42588361935,392148.6839312167,DA8
2022-08-31,-1235.00554353571,351062.64663037733,312396.8286935362,399457.8241790994,DA8
2022-09-30,-551.1913646912044,351746.46080922184,309427.2996285954,396535.6330769197,DA8
2022-10-31,-1847.4508467583992,350450.20132715465,307445.68564361363,394557.099740078,DA8
2022-11-30,2961.654331781522,355259.3065056945,313546.8675312571,400666.6471736488,DA8
2022-12-31,-546.7861776529653,351750.8659962601,305203.1716789283,392375.25165002875,DA8
2022-01-31,15822.81386473414,344531.14719806745,322757.0941145228,366305.2002816121,RM9
2022-02-28,13109.670395979996,341818.0037293133,299237.5038716067,352752.87585755164,RM9
2022-03-31,19998.28932790954,348706.62266124284,308759.7078042492,362434.19672627654,RM9
2022-04-30,15802.628223999533,344510.96155733283,297654.35601193854,351370.9884469081,RM9
2022-05-31,21301.98909619936,350010.32242953265,307348.0668133462,361067.32159772015,RM9
2022-06-30,19681.595090420014,348389.92842375336,300159.37105998147,354016.50759512646,RM9
2022-07-31,24072.9589592756,352781.29229260894,306106.6650511598,360092.729353218,RM9
2022-08-31,23112.80319006661,351821.1365233999,300628.4380889785,354867.9170392701,RM9
2022-09-30,26703.30592232835,355411.63925566163,305129.35679437395,359468.31533681613,RM9
2022-10-31,26417.82073103323,355126.15406436654,301145.7506284472,355699.94565562916,RM9
2022-11-30,29507.19094018529,358215.5242735186,304484.14896886447,359111.25811610627,RM9
2022-12-31,29656.623512739825,358364.95684607315,301466.015962484,356249.5158492917,RM9
2022-01-31,-71923.11138860873,719993.5552780579,568232.730834334,871754.3797217817,NW4
2022-02-28,-65308.44429364086,726608.2223730257,599047.8911799912,998014.7763432778,NW4
2022-03-31,-69056.47351912108,722860.1931475456,588295.9839548976,988041.2909274752,NW4
2022-04-30,-61493.013870295326,730423.6527963713,599157.5759469685,999802.6766840164,NW4
2022-05-31,-59649.48063263937,732267.1860340273,593434.2358404315,994086.1639682136,NW4
2022-06-30,-61805.90461229117,730110.7620543755,589432.5209289422,990087.9644450876,NW4
2022-07-31,-60134.25618309589,731782.4104835708,593244.3363016052,993932.2938901186,NW4
2022-08-31,-53482.25725061859,738434.4094160481,598221.4792180042,998915.8519802836,NW4
2022-09-30,-50148.16435743143,741768.5023092352,594893.5672206173,995607.9518990904,NW4
2022-10-31,-51978.584528332016,739938.0821383346,589724.1970742113,990448.2959173208,NW4
2022-11-30,-51120.9344399012,740795.7322267655,592394.1414971772,993154.4920130178,NW4
2022-12-31,-44922.9094367354,746993.7572299312,597734.0760144679,998495.3073251968,NW4
2022-01-31,-105021.13714178368,454488.86285821634,388612.9267096533,520364.7990067793,SE16
2022-02-28,-87401.07413912113,472108.9258608789,497330.74938414176,656929.3766211834,SE16
2022-03-31,-76533.39056537398,482976.609434626,490391.5450795185,650363.8220679758,SE16
2022-04-30,-98138.3578308924,461371.6421691076,457510.7407540502,618299.3247149129,SE16
2022-05-31,-68135.04229530378,491374.9577046962,509050.1704737519,669976.4605974253,SE16
2022-06-30,-80272.07041850238,479237.9295814976,466857.3204749193,627888.6232786835,SE16
2022-07-31,-93491.74905955132,466018.2509404487,465774.3458838865,626806.2968340156,SE16
2022-08-31,-62006.94177680083,497503.0582231992,510411.054584614,671578.559980887,SE16
2022-09-30,-82716.10015423727,476793.8998457627,458089.29921124293,619512.3840338842,SE16
2022-10-31,-85505.79402621987,474004.20597378013,475990.41650302766,637450.1957530071,SE16
2022-11-30,-58298.05300152519,501211.9469984748,505959.29807649856,667476.1839728908,SE16
2022-12-31,-84418.75099047864,475091.2490095213,452504.73605550814,614273.867966585,SE16
2022-01-31,-42825.17058291531,741528.4008456562,538517.8220063406,944538.9796849716,SE1
2022-02-28,1294.4316862917913,785648.0031148633,625332.2971607121,1031614.0502348453,SE1
2022-03-31,57302.90492448726,841656.4763530587,637214.7556217063,1043509.3337118276,SE1
2022-04-30,-16801.398230399573,767552.1731981719,507062.46658814285,913436.0699592264,SE1
2022-05-31,-31466.459128669303,752887.1122999021,565941.6273530917,973435.3937075116,SE1
2022-06-30,41394.857762876054,825748.4291914476,653341.5554601769,1061088.2211800567,SE1
2022-07-31,46215.99760571,830569.5690342814,585244.4013075666,993105.0212352443,SE1
2022-08-31,-29682.06193448094,754671.5094940906,504454.37321180967,912456.6505649514,SE1
2022-09-30,-1182.5239171741414,783171.0475113974,608669.4340467494,1017036.7848450072,SE1
2022-10-31,66655.08296161231,851008.6543901837,647789.9827419987,1056592.3738727171,SE1
2022-11-30,24756.757657264505,809110.329085836,538047.4223295259,946863.0699189216,SE1
2022-12-31,-27545.61886829557,756807.9525602759,527409.1509013742,936693.2389046488,SE1
2022-01-31,-36170.27206903178,555707.4834865239,499122.867028204,612292.0999448437,HA4
2022-02-28,-33445.4039457545,558432.3516098011,522197.4776776552,667007.7696800105,HA4
2022-03-31,-31902.671646575836,559975.0839089798,521000.6070598235,665840.3686496449,HA4
2022-04-30,-30324.010820087384,561553.7447354682,521036.5252243294,665876.3075397586,HA4
2022-05-31,-28746.44196547588,563131.3135900797,521035.38415642746,665875.2646639067,HA4
2022-06-30,-27168.839922680247,564708.9156328753,521035.3698033967,665875.3453933056,HA4
2022-07-31,-25591.23888856953,566286.516666986,521035.3212066229,665875.3919727097,HA4
2022-08-31,-24013.63782380196,567864.1177317536,521035.273650648,665875.4395899983,HA4
2022-09-30,-22436.036759966144,569441.7187955894,521035.22606307233,665875.4871757105,HA4
2022-10-31,-20858.43569610201,571019.3198594536,521035.1784764894,665875.53476235,HA4
2022-11-30,-19280.83463223873,572596.9209233169,521035.1308899084,665875.5823489293,HA4
2022-12-31,-17703.233568375428,574174.5219871801,521035.0833033597,665875.6299354781,HA4
2022-01-31,-12070.436950071016,381303.51041835005,344632.8438616463,417974.1769750538,TW13
2022-02-28,-15951.414463153656,377422.53290526744,344918.6542705533,434067.2854401235,TW13
2022-03-31,-10355.023962038098,383018.92340638296,354331.3159068415,443609.35983223177,TW13
2022-04-30,-13358.698446259124,380015.24892216193,345671.60326349165,435068.9425049084,TW13
2022-05-31,-8558.400599637873,384815.5467687832,353432.33777846716,442916.1526516175,TW13
2022-06-30,-10839.67530443244,382534.2720639886,346309.9015325143,435875.4437947387,TW13
2022-07-31,-6694.905979986655,386679.0413884344,352707.1071459593,442330.3262397744,TW13
2022-08-31,-8381.333267016616,384992.6141014045,346847.82477528136,436527.2153875008,TW13
2022-09-30,-4776.347397372978,388597.59997104807,352120.0565504351,441837.8099256943,TW13
2022-10-31,-5972.958019865546,387400.9893485555,347299.0887043327,437055.58478752425,TW13
2022-11-30,-2812.4473610200575,390561.500007401,351643.499342485,441425.4167120481,TW13
2022-12-31,-3605.727049068727,389768.22031935235,347676.2952885846,437485.0400721602,TW13
2022-01-31,-2423.8688589904923,1682502.057066935,1175509.3756719586,2189494.738461912,NW3
2022-02-28,43841.30638141639,1728767.2323073423,1059527.959567436,2402854.242765229,NW3
2022-03-31,3242.242908301399,1688168.1688342271,965582.6042526568,2323071.120652965,NW3
2022-04-30,87184.31694815843,1772110.2428740845,1089323.023936484,2448412.975995082,NW3
2022-05-31,123.4810538203601,1685049.4069797462,912387.8887709487,2283342.291292227,NW3
2022-06-30,79073.62346000734,1763999.5493859332,1071382.5006878902,2456369.6359763355,NW3
2022-07-31,44260.3417617056,1729186.2676876315,953466.6986713308,2346758.589783917,NW3
2022-08-31,48896.912377009925,1733822.8383029357,991436.7206788926,2387688.2724035676,NW3
2022-09-30,89088.7150885973,1774014.641014523,1026909.4976616842,2423325.9596133423,NW3
2022-10-31,35802.44613579277,1720728.3720617187,932913.4938656986,2330365.820080544,NW3
2022-11-30,104336.37746462764,1789262.3033905537,1052853.417322576,2454066.2971869456,NW3
2022-12-31,56233.82925710312,1741159.755183029,933422.155881004,2340224.599555799,NW3
2022-01-31,-22302.61773455453,453014.9207269839,402390.1380846866,503639.70336928125,SE6
2022-02-28,-16709.8743600764,458607.66410146205,413874.90499757056,547945.6586744626,SE6
2022-03-31,-15387.26611247443,459930.272349064,409059.0790533328,544221.214364948,SE6
2022-04-30,-14064.65786487246,461252.8805966659,409058.8651536562,544221.4282646246,SE6
2022-05-31,-12742.049617270492,462575.488844268,409058.6512546567,544221.642163624,SE6
2022-06-30,-11419.441369668522,463898.0970918699,409058.4373563342,544221.8560619466,SE6
2022-07-31,-10096.833122066551,465220.70533947187,409058.22345868865,544222.0699595922,SE6
2022-08-31,-8774.224874464584,466543.3135870739,409058.0095617201,544222.2838565607,SE6
2022-09-30,-7451.616626862614,467865.9218346758,409057.7956654285,544222.4977528523,SE6
2022-10-31,-6129.008379260644,469188.5300822778,409057.5817698139,544222.7116484669,SE6
2022-11-30,-4806.400131658674,470511.1383298798,409057.36787487625,544222.9255434045,SE6
2022-12-31,-3483.7918840567036,471833.74657748174,409057.1539806156,544223.1394376652,SE6
2022-01-31,-127460.00075297216,730767.2719743005,554431.7447932948,907102.7991553064,SE11
2022-02-28,-201713.93979307555,656513.3329341972,566401.0800265647,1001545.587347774,SE11
2022-03-31,-168834.6352401554,689392.6374871173,671236.7146191243,1110976.4399412614,SE11
2022-04-30,-169937.7753867756,688289.4973404971,637099.7575906564,1077148.5075706486,SE11
2022-05-31,-192867.28241196345,665359.9903153093,615272.4094709193,1055323.1219332505,SE11
2022-06-30,-145978.13898069324,712249.1337465795,684880.923043676,1125351.90927341,SE11
2022-07-31,-198551.07556568668,659676.197161586,584835.2896153372,1026473.3826692214,SE11
2022-08-31,-144462.54606720927,713764.7266600635,690731.9912056543,1133899.613245846,SE11
2022-09-30,-182366.5407479777,675860.731979295,598073.9307069593,1042572.6253860492,SE11
2022-10-31,-159926.56855457713,698300.7041726955,658074.7693352356,1103259.720506111,SE11
2022-11-30,-157027.44818519236,701199.8245420803,638457.9736787357,1083794.8125145794,SE11
2022-12-31,-175603.4802181458,682623.792509127,616977.0619333906,1062325.419455248,SE11
2022-01-31,943504.602981316,3368504.602981316,1330327.6788763348,5406681.527086297,KT8
2022-02-28,2467471.882772856,4892471.882772855,1702690.795364547,6195243.764218533,KT8
2022-03-31,3679891.9103999287,6104891.910399929,918801.5349742002,6356038.520279946,KT8
2022-04-30,5059526.289972257,7484526.289972257,826354.3755457993,6782914.3835988585,KT8
2022-05-31,6349413.001085898,8774413.001085898,430156.5551570831,6999616.867070198,KT8
2022-06-30,7687469.285564913,10112469.285564914,232410.0778223332,7293702.491135698,KT8
2022-07-31,8999671.886733256,11424671.886733256,-40363.1612489433,7514768.363585627,KT8
2022-08-31,10325750.735790666,12750750.735790666,-249542.1431641737,7751699.8412789935,KT8
2022-09-30,11644381.8934238,14069381.8934238,-472659.4016565131,7959921.71692278,KT8
2022-10-31,12967010.392989326,15392010.392989326,-671561.8708926402,8166818.870023692,KT8
2022-11-30,14287493.430073367,16712493.430073367,-868853.4785366133,8359819.552704696,KT8
2022-12-31,15609127.984675126,18034127.984675124,-1054323.8322895437,8547592.941493062,KT8
2022-01-31,51602.43721815847,921280.4372181584,655366.9767510232,1187193.8976852936,W9
2022-02-28,48702.177132214434,918380.1771322144,511535.9194200303,1222019.5604080816,W9
2022-03-31,38543.91027148548,908221.9102714856,503618.63855478395,1215420.827723758,W9
2022-04-30,69464.13801543017,939142.1380154302,543816.0824860239,1257380.3730018656,W9
2022-05-31,28549.461586229685,898227.4615862297,470947.84125624207,1186578.8058853569,W9
2022-06-30,85833.44549386651,955511.4454938665,568056.7639396874,1285867.2038755864,W9
2022-07-31,24026.41568204044,893704.4156820404,447922.28352647054,1167819.6568498774,W9
2022-08-31,95944.18267361316,965622.1826736132,580740.1450382258,1302451.3889449197,W9
2022-09-30,26230.773466121565,895908.7734661215,438401.0632007768,1161528.11838424,W9
2022-10-31,99188.02944569466,968866.0294456946,580588.4095561212,1304682.102403025,W9
2022-11-30,35116.866522853095,904794.8665228531,443287.88670734246,1167925.7874469743,W9
2022-12-31,96240.26956940154,965918.2695694016,568374.2234429868,1293228.58265011,W9
2022-01-31,-102212.62574283814,655878.2378935255,562749.053677426,749007.4221096251,N7
2022-02-28,-100390.02996175444,657700.8336746092,635868.1118875742,883958.8069473206,N7
2022-03-31,-98567.43418067074,659523.4294556929,635868.1118875733,883958.8069473214,N7
2022-04-30,-96744.83839958704,661346.0252367766,635868.1118875723,883958.8069473223,N7
2022-05-31,-94922.24261850334,663168.6210178602,635868.1118875714,883958.8069473233,N7
2022-06-30,-93099.64683741964,664991.216798944,635868.1118875705,883958.8069473242,N7
2022-07-31,-91277.05105633594,666813.8125800277,635868.1118875695,883958.8069473251,N7
2022-08-31,-89454.45527525224,668636.4083611114,635868.1118875686,883958.806947326,N7
2022-09-30,-87631.85949416854,670459.0041421951,635868.1118875678,883958.806947327,N7
2022-10-31,-85809.26371308485,672281.5999232788,635868.1118875669,883958.8069473279,N7
2022-11-30,-83986.66793200115,674104.1957043625,635868.1118875659,883958.8069473287,N7
2022-12-31,-82164.07215091745,675926.7914854462,635868.111887565,883958.8069473297,N7
2022-01-31,-10402.2864355132,487685.9488586045,448478.81505371816,526893.0826634908,IG6
2022-02-28,-9114.816889800188,488973.41840431746,452521.4061839577,546230.0034957037,IG6
2022-03-31,-7827.347344087175,490260.8879500305,452521.40618395567,546230.0034957057,IG6
2022-04-30,-6539.877798374162,491548.3574957435,452521.40618395375,546230.0034957075,IG6
2022-05-31,-5252.408252661149,492835.8270414565,452521.4061839518,546230.0034957095,IG6
2022-06-30,-3964.938706948136,494123.2965871695,452521.4061839499,546230.0034957115,IG6
2022-07-31,-2677.4691612351235,495410.7661328825,452521.4061839479,546230.0034957133,IG6
2022-08-31,-1389.9996155221106,496698.23567859555,452521.406183946,546230.0034957153,IG6
2022-09-30,-102.53006980909775,497985.70522430853,452521.4061839441,546230.0034957172,IG6
2022-10-31,1184.939475903915,499273.1747700216,452521.40618394216,546230.0034957192,IG6
2022-11-30,2472.409021616928,500560.64431573456,452521.4061839402,546230.0034957211,IG6
2022-12-31,3759.878567329941,501848.1138614476,452521.40618393826,546230.003495723,IG6
2022-01-31,676095.1984080216,2491345.1984080216,1464798.664127265,3517891.732688778,SW7
2022-02-28,679432.0084560842,2494682.008456084,534801.2465724577,3102372.3735236675,SW7
2022-03-31,631704.2723157518,2446954.272315752,483277.0048210656,3051767.52289827,SW7
2022-04-30,619228.7459285686,2434478.7459285688,518529.2137576097,3087019.733468024,SW7
2022-05-31,612187.6964611599,2427437.6964611597,523819.759599705,3092598.1414654776,SW7
2022-06-30,607590.9980080624,2422840.998008062,526201.6174283302,3095104.9856654746,SW7
2022-07-31,605519.3125329444,2420769.3125329446,528703.9028518717,3097652.7261978923,SW7
2022-08-31,605244.7171163525,2420494.7171163526,530491.9549421899,3099458.854224626,SW7
2022-09-30,606217.4884417824,2421467.4884417825,531736.305800627,3100709.236850233,SW7
2022-10-31,608077.5096024583,2423327.509602458,532622.8842367944,3101597.1580845574,SW7
2022-11-30,610568.4703022749,2425818.470302275,533253.7950206767,3102228.1263789563,SW7
2022-12-31,613507.323207673,2428757.323207673,533701.6025861322,3102676.103224664,SW7
2022-01-31,,215965.10442132124,163128.43088766962,268801.7779549728,IG1
2022-02-28,,195228.2892665341,159913.9866560348,284612.3830343909,IG1
2022-03-31,,204289.84971323272,187542.79833221805,316580.3225611792,IG1
2022-04-30,,203436.9294798201,177174.25765067973,307119.90188249503,IG1
2022-05-31,,196502.2093441593,171020.6463278809,301109.9134007974,IG1
2022-06-30,,200002.7415966608,181264.21773642837,311736.8467685748,IG1
2022-07-31,,197201.5897773959,174804.6512877719,305593.0450736983,IG1
2022-08-31,,194808.0529023589,175212.25734687757,306000.66890304844,IG1
2022-09-30,,195215.3077790076,178009.12025040618,308805.3895028912,IG1
2022-10-31,,192906.22569164936,175255.07179089187,306126.7640343916,IG1
2022-11-30,,191625.6702275079,176283.5884612556,307155.30061046145,IG1
2022-12-31,,190787.64860598565,176724.12039776944,307599.83635918604,IG1
2022-01-31,-54518.449218068534,745714.1757819315,595711.3140085858,895717.0375552771,E8
2022-02-28,-52116.00968775898,748116.615312241,607589.8064587493,997680.3226018698,E8
2022-03-31,-49713.57015744943,750519.0548425505,607589.6991822869,997680.4298783322,E8
2022-04-30,-47311.13062713988,752921.4943728601,607589.5919058835,997680.5371547356,E8
2022-05-31,-44908.69109683033,755323.9339031697,607589.4846295392,997680.64443108,E8
2022-06-30,-42506.251566520776,757726.3734334792,607589.3773532538,997680.7517073652,E8
2022-07-31,-40103.812036211224,760128.8129637887,607589.2700770274,997680.8589835915,E8
2022-08-31,-37701.37250590167,762531.2524940984,607589.16280086,997680.966259759,E8
2022-09-30,-35298.93297559212,764933.6920244079,607589.0555247517,997681.0735358674,E8
2022-10-31,-32896.49344528257,767336.1315547174,607588.9482487023,997681.1808119168,E8
2022-11-30,-30494.053914973018,769738.571085027,607588.8409727119,997681.2880879072,E8
2022-12-31,-28091.614384663462,772141.0106153365,607588.7336967806,997681.3953638384,E8
2022-01-31,303706.2040850831,1481217.9263073052,1003802.7037385404,1958633.14887607,W14
2022-02-28,328027.72397405136,1505539.4461962737,570263.4033886673,1833403.0808337135,W14
2022-03-31,220446.59758101404,1397958.3198032363,433031.7139510235,1706829.4777073462,W14
2022-04-30,136076.2231219081,1313587.9453441305,455282.5767480363,1731000.1187781964,W14
2022-05-31,167241.79624552382,1344753.518467746,565168.1924458783,1852186.3982457975,W14
2022-06-30,254616.5761116868,1432128.2983339091,620770.4886480398,1909002.5155287308,W14
2022-07-31,290720.8288775366,1468232.5510997588,567821.6258977039,1859410.32407844,W14
2022-08-31,250849.96960844056,1428361.6918306628,489815.5340365132,1785466.1918697392,W14
2022-09-30,201412.85448079737,1378924.5767030197,480244.370955321,1775904.843233837,W14
2022-10-31,203251.29855394983,1380763.0207761722,530258.6008158586,1828441.7317748908,W14
2022-11-30,245564.55457222715,1423076.2767944494,570283.4960819235,1869366.4603990752,W14
2022-12-31,274698.9555559112,1452210.6777781334,556924.9637341733,1856367.2826776393,W14
2022-01-31,67249.5776517191,782731.7205088619,674991.5576909978,890471.883326726,W13
2022-02-28,56539.04755234346,772021.1904094863,573460.4883675898,836082.7371479446,W13
2022-03-31,78461.32425836155,793943.4671155044,605981.4657403472,868827.3733859747,W13
2022-04-30,63238.000051958166,778720.142909101,568586.7938596243,831930.8434418546,W13
2022-05-31,85600.46968769105,801082.6125448339,606100.5322302226,869588.6927555288,W13
2022-06-30,68984.88125014013,784467.024107283,566588.2755187782,831144.8333204056,W13
2022-07-31,87323.56392448634,802805.7067816292,600772.4925071837,866869.1585557945,W13
2022-08-31,77870.64899378293,793352.7918509258,571990.387726709,840068.0681261697,W13
2022-09-30,86219.83447363852,801701.9773307814,588874.428959863,858788.2277141338,W13
2022-10-31,87859.4997940146,803341.6426511575,581502.7076730334,852740.9086820045,W13
2022-11-30,85330.2197391056,800812.3625962484,576983.1104731077,848922.61513136,W13
2022-12-31,96297.00911570142,811779.1519728443,590381.8758445029,862515.9886229744,W13
2022-01-31,34559.462856012746,1080976.1295226794,629646.096678627,1532306.1623667318,SE21
2022-02-28,38278.0086755419,1084694.6753422085,421563.0948600706,1678707.330112321,SE21
2022-03-31,41996.55449507106,1088413.2211617376,421562.9724188448,1678707.452553547,SE21
2022-04-30,45715.10031460022,1092131.766981267,421562.8499776427,1678707.574994749,SE21
2022-05-31,49433.646134129376,1095850.312800796,421562.7275364646,1678707.697435927,SE21
2022-06-30,53152.191953658534,1099568.858620325,421562.60509531025,1678707.8198770816,SE21
2022-07-31,56870.73777318769,1103287.4044398544,421562.4826541799,1678707.9423182118,SE21
2022-08-31,60589.28359271685,1107005.9502593835,421562.3602130732,1678708.0647593185,SE21
2022-09-30,64307.82941224601,1110724.4960789126,421562.2377719905,1678708.1872004012,SE21
2022-10-31,68026.37523177516,1114443.0418984415,421562.1153309316,1678708.30964146,SE21
2022-11-30,71744.92105130432,1118161.5877179708,421561.9928898966,1678708.4320824952,SE21
2022-12-31,75463.46687083348,1121880.1335375002,421561.8704488855,1678708.5545235062,SE21
2022-01-31,10121.47754953518,604289.4462995352,544800.0424676682,663778.8501314023,E11
2022-02-28,16533.70718785307,610701.675937853,529592.2217792626,671568.1749973731,E11
2022-03-31,17782.51974432019,611950.4884943202,524065.5361380903,666768.026474844,E11
2022-04-30,22443.936885871564,616611.9056358716,527379.431487226,670279.3402958766,E11
2022-05-31,20733.19613752289,614901.1648875229,520984.1084503356,663930.347552967,E11
2022-06-30,25710.78486121267,619878.7536112127,527611.7614748316,670679.353472548,E11
2022-07-31,24545.754745697097,618713.7234956971,521462.37498779304,664543.5022811758,E11
2022-08-31,29600.01338248941,623767.9821324894,527666.4042545109,670778.0505190737,E11
2022-09-30,28657.64821115987,622825.6169611599,521651.73918592825,664799.4679714127,E11
2022-10-31,33432.77487878411,627600.7436287841,527351.6408815243,670534.5499537243,E11
2022-11-30,32685.83890699409,626853.8076569941,521817.61394819705,665024.4516082229,E11
2022-12-31,37237.7650181561,631405.7337681561,527099.6016107568,670340.1881115672,E11
2022-01-31,20844.4122286783,495380.12651439256,407725.5442275175,583034.7088012677,SE26
2022-02-28,22118.585952342743,496654.300238057,365687.494878946,585932.2811398114,SE26
