Date,Predicted_Price,rmse,mae,borough
2022-12-31,363156.97,31224.696160933538,18779.248045892047,UB7
2022-01-31,577723.4,51729.50506346986,32925.873058078396,W7
2022-02-28,576117.94,51729.50506346986,32925.873058078396,W7
2022-03-31,579092.7,51729.50506346986,32925.873058078396,W7
2022-04-30,577723.4,51729.50506346986,32925.873058078396,W7
2022-05-31,578333.75,51729.50506346986,32925.873058078396,W7
2022-06-30,580490.4,51729.50506346986,32925.873058078396,W7
2022-07-31,578415.25,51729.50506346986,32925.873058078396,W7
2022-08-31,578200.25,51729.50506346986,32925.873058078396,W7
2022-09-30,577661.44,51729.50506346986,32925.873058078396,W7
2022-10-31,571813.44,51729.50506346986,32925.873058078396,W7
2022-11-30,571813.44,51729.50506346986,32925.873058078396,W7
2022-12-31,571813.44,51729.50506346986,32925.873058078396,W7
2022-01-31,659285.7,83916.46302262084,42855.5656466076,KT3
2022-02-28,649646.4,83916.46302262084,42855.5656466076,KT3
2022-03-31,649646.4,83916.46302262084,42855.5656466076,KT3
2022-04-30,667219.4,83916.46302262084,42855.5656466076,KT3
2022-05-31,649646.4,83916.46302262084,42855.5656466076,KT3
2022-06-30,649646.4,83916.46302262084,42855.5656466076,KT3
2022-07-31,649646.4,83916.46302262084,42855.5656466076,KT3
2022-08-31,649646.4,83916.46302262084,42855.5656466076,KT3
2022-09-30,649646.4,83916.46302262084,42855.5656466076,KT3
2022-10-31,649646.4,83916.46302262084,42855.5656466076,KT3
2022-11-30,649646.4,83916.46302262084,42855.5656466076,KT3
2022-12-31,649646.4,83916.46302262084,42855.5656466076,KT3
2022-01-31,673500.7,97863.77984737756,52782.22157036723,N8
2022-02-28,672734.5,97863.77984737756,52782.22157036723,N8
2022-03-31,672734.5,97863.77984737756,52782.22157036723,N8
2022-04-30,672734.5,97863.77984737756,52782.22157036723,N8
2022-05-31,671265.1,97863.77984737756,52782.22157036723,N8
2022-06-30,671265.1,97863.77984737756,52782.22157036723,N8
2022-07-31,671265.1,97863.77984737756,52782.22157036723,N8
2022-08-31,671265.1,97863.77984737756,52782.22157036723,N8
2022-09-30,670236.25,97863.77984737756,52782.22157036723,N8
2022-10-31,670236.25,97863.77984737756,52782.22157036723,N8
2022-11-30,670236.25,97863.77984737756,52782.22157036723,N8
2022-12-31,672810.1,97863.77984737756,52782.22157036723,N8
2022-01-31,762781.1,178690.3218623041,60447.530462702016,SW20
2022-02-28,755381.7,178690.3218623041,60447.530462702016,SW20
2022-03-31,750775.3,178690.3218623041,60447.530462702016,SW20
2022-04-30,755381.7,178690.3218623041,60447.530462702016,SW20
2022-05-31,749677.7,178690.3218623041,60447.530462702016,SW20
2022-06-30,755538.06,178690.3218623041,60447.530462702016,SW20
2022-07-31,752023.0,178690.3218623041,60447.530462702016,SW20
2022-08-31,756509.94,178690.3218623041,60447.530462702016,SW20
2022-09-30,748002.06,178690.3218623041,60447.530462702016,SW20
2022-10-31,757047.3,178690.3218623041,60447.530462702016,SW20
2022-11-30,739025.06,178690.3218623041,60447.530462702016,SW20
2022-12-31,755127.06,178690.3218623041,60447.530462702016,SW20
2022-01-31,974423.25,125542.3302670381,67535.83061865775,EC2
2022-02-28,974423.25,125542.3302670381,67535.83061865775,EC2
2022-03-31,974423.25,125542.3302670381,67535.83061865775,EC2
2022-04-30,974423.25,125542.3302670381,67535.83061865775,EC2
2022-05-31,974423.25,125542.3302670381,67535.83061865775,EC2
2022-06-30,974423.25,125542.3302670381,67535.83061865775,EC2
2022-07-31,974423.25,125542.3302670381,67535.83061865775,EC2
2022-08-31,974423.25,125542.3302670381,67535.83061865775,EC2
2022-09-30,974423.25,125542.3302670381,67535.83061865775,EC2
2022-10-31,974423.25,125542.3302670381,67535.83061865775,EC2
2022-11-30,974423.25,125542.3302670381,67535.83061865775,EC2
2022-12-31,974423.25,125542.3302670381,67535.83061865775,EC2
2022-01-31,1232198.4,273246.39764392714,116510.07667694092,W2
2022-02-28,1248215.0,273246.39764392714,116510.07667694092,W2
2022-03-31,1232198.4,273246.39764392714,116510.07667694092,W2
2022-04-30,1246219.1,273246.39764392714,116510.07667694092,W2
2022-05-31,1240942.6,273246.39764392714,116510.07667694092,W2
2022-06-30,1246219.1,273246.39764392714,116510.07667694092,W2
2022-07-31,1277605.8,273246.39764392714,116510.07667694092,W2
2022-08-31,1246219.1,273246.39764392714,116510.07667694092,W2
2022-09-30,1207775.2,273246.39764392714,116510.07667694092,W2
2022-10-31,1246219.1,273246.39764392714,116510.07667694092,W2
2022-11-30,1214374.2,273246.39764392714,116510.07667694092,W2
2022-12-31,1248469.8,273246.39764392714,116510.07667694092,W2
2022-01-31,580853.8,57656.18700659397,32344.06237063535,KT6
2022-02-28,578254.3,57656.18700659397,32344.06237063535,KT6
2022-03-31,578338.9,57656.18700659397,32344.06237063535,KT6
2022-04-30,576820.5,57656.18700659397,32344.06237063535,KT6
2022-05-31,578093.9,57656.18700659397,32344.06237063535,KT6
2022-06-30,580188.7,57656.18700659397,32344.06237063535,KT6
2022-07-31,576064.6,57656.18700659397,32344.06237063535,KT6
2022-08-31,587169.3,57656.18700659397,32344.06237063535,KT6
2022-09-30,589619.56,57656.18700659397,32344.06237063535,KT6
2022-10-31,583820.4,57656.18700659397,32344.06237063535,KT6
2022-11-30,577368.3,57656.18700659397,32344.06237063535,KT6
2022-12-31,576431.8,57656.18700659397,32344.06237063535,KT6
2022-01-31,573705.5,57194.236933556575,35314.199113095616,N22
2022-02-28,574572.8,57194.236933556575,35314.199113095616,N22
2022-03-31,576103.0,57194.236933556575,35314.199113095616,N22
2022-04-30,585621.44,57194.236933556575,35314.199113095616,N22
2022-05-31,585621.44,57194.236933556575,35314.199113095616,N22
2022-06-30,567526.44,57194.236933556575,35314.199113095616,N22
2022-07-31,568019.4,57194.236933556575,35314.199113095616,N22
2022-08-31,575944.94,57194.236933556575,35314.199113095616,N22
2022-09-30,567222.25,57194.236933556575,35314.199113095616,N22
2022-10-31,562933.3,57194.236933556575,35314.199113095616,N22
2022-11-30,563191.5,57194.236933556575,35314.199113095616,N22
2022-12-31,563509.9,57194.236933556575,35314.199113095616,N22
2022-01-31,436789.0,43844.82291098094,26249.455500549433,UB2
2022-02-28,436789.0,43844.82291098094,26249.455500549433,UB2
2022-03-31,401428.2,43844.82291098094,26249.455500549433,UB2
2022-04-30,436789.0,43844.82291098094,26249.455500549433,UB2
2022-05-31,436789.0,43844.82291098094,26249.455500549433,UB2
2022-06-30,436789.0,43844.82291098094,26249.455500549433,UB2
2022-07-31,436789.0,43844.82291098094,26249.455500549433,UB2
2022-08-31,401428.2,43844.82291098094,26249.455500549433,UB2
2022-09-30,436789.0,43844.82291098094,26249.455500549433,UB2
2022-10-31,436789.0,43844.82291098094,26249.455500549433,UB2
2022-11-30,436789.0,43844.82291098094,26249.455500549433,UB2
2022-12-31,436789.0,43844.82291098094,26249.455500549433,UB2
2022-01-31,388935.72,52123.856015571895,33218.837971523666,DA6
2022-02-28,414334.06,52123.856015571895,33218.837971523666,DA6
2022-03-31,389160.12,52123.856015571895,33218.837971523666,DA6
2022-04-30,397750.78,52123.856015571895,33218.837971523666,DA6
2022-05-31,389160.12,52123.856015571895,33218.837971523666,DA6
2022-06-30,388935.72,52123.856015571895,33218.837971523666,DA6
2022-07-31,391815.78,52123.856015571895,33218.837971523666,DA6
2022-08-31,396327.78,52123.856015571895,33218.837971523666,DA6
2022-09-30,388935.72,52123.856015571895,33218.837971523666,DA6
2022-10-31,392884.62,52123.856015571895,33218.837971523666,DA6
2022-11-30,391815.78,52123.856015571895,33218.837971523666,DA6
2022-12-31,394232.72,52123.856015571895,33218.837971523666,DA6
2022-01-31,705792.6,61301.980880533425,35138.39959902732,N15
2022-02-28,671076.3,61301.980880533425,35138.39959902732,N15
2022-03-31,708304.4,61301.980880533425,35138.39959902732,N15
2022-04-30,673066.56,61301.980880533425,35138.39959902732,N15
2022-05-31,684170.0,61301.980880533425,35138.39959902732,N15
2022-06-30,690573.7,61301.980880533425,35138.39959902732,N15
2022-07-31,683114.94,61301.980880533425,35138.39959902732,N15
2022-08-31,716731.25,61301.980880533425,35138.39959902732,N15
2022-09-30,677186.06,61301.980880533425,35138.39959902732,N15
2022-10-31,716394.25,61301.980880533425,35138.39959902732,N15
2022-11-30,677478.2,61301.980880533425,35138.39959902732,N15
2022-12-31,723663.1,61301.980880533425,35138.39959902732,N15
2022-01-31,980939.94,252509.49566164016,93165.77152891306,N2
2022-02-28,957606.2,252509.49566164016,93165.77152891306,N2
2022-03-31,980785.2,252509.49566164016,93165.77152891306,N2
2022-04-30,981764.9,252509.49566164016,93165.77152891306,N2
2022-05-31,977956.3,252509.49566164016,93165.77152891306,N2
2022-06-30,961467.3,252509.49566164016,93165.77152891306,N2
2022-07-31,981764.9,252509.49566164016,93165.77152891306,N2
2022-08-31,983086.8,252509.49566164016,93165.77152891306,N2
2022-09-30,961467.3,252509.49566164016,93165.77152891306,N2
2022-10-31,981764.9,252509.49566164016,93165.77152891306,N2
2022-11-30,980785.2,252509.49566164016,93165.77152891306,N2
2022-12-31,961467.3,252509.49566164016,93165.77152891306,N2
2022-01-31,472973.75,31186.806748402956,19947.40367224476,KT9
2022-02-28,472377.56,31186.806748402956,19947.40367224476,KT9
2022-03-31,478113.78,31186.806748402956,19947.40367224476,KT9
2022-04-30,477490.84,31186.806748402956,19947.40367224476,KT9
2022-05-31,472320.1,31186.806748402956,19947.40367224476,KT9
2022-06-30,478229.72,31186.806748402956,19947.40367224476,KT9
2022-07-31,469890.66,31186.806748402956,19947.40367224476,KT9
2022-08-31,482736.56,31186.806748402956,19947.40367224476,KT9
2022-09-30,483274.62,31186.806748402956,19947.40367224476,KT9
2022-10-31,478945.78,31186.806748402956,19947.40367224476,KT9
2022-11-30,481424.38,31186.806748402956,19947.40367224476,KT9
2022-12-31,471569.16,31186.806748402956,19947.40367224476,KT9
2022-01-31,720149.4,111958.92194715251,57614.68953925503,BR7
2022-02-28,716866.2,111958.92194715251,57614.68953925503,BR7
2022-03-31,719985.56,111958.92194715251,57614.68953925503,BR7
2022-04-30,708836.8,111958.92194715251,57614.68953925503,BR7
2022-05-31,723299.9,111958.92194715251,57614.68953925503,BR7
2022-06-30,711744.0,111958.92194715251,57614.68953925503,BR7
2022-07-31,724885.25,111958.92194715251,57614.68953925503,BR7
2022-08-31,720766.3,111958.92194715251,57614.68953925503,BR7
2022-09-30,713174.2,111958.92194715251,57614.68953925503,BR7
2022-10-31,723463.25,111958.92194715251,57614.68953925503,BR7
2022-11-30,712078.4,111958.92194715251,57614.68953925503,BR7
2022-12-31,713351.56,111958.92194715251,57614.68953925503,BR7
2022-01-31,841015.44,137897.1411441786,81403.52905977074,NW5
2022-02-28,846343.2,137897.1411441786,81403.52905977074,NW5
2022-03-31,846343.2,137897.1411441786,81403.52905977074,NW5
2022-04-30,841015.44,137897.1411441786,81403.52905977074,NW5
2022-05-31,846343.2,137897.1411441786,81403.52905977074,NW5
2022-06-30,841015.44,137897.1411441786,81403.52905977074,NW5
2022-07-31,845336.75,137897.1411441786,81403.52905977074,NW5
2022-08-31,841015.44,137897.1411441786,81403.52905977074,NW5
2022-09-30,846343.2,137897.1411441786,81403.52905977074,NW5
2022-10-31,841015.44,137897.1411441786,81403.52905977074,NW5
2022-11-30,841015.44,137897.1411441786,81403.52905977074,NW5
2022-12-31,841015.44,137897.1411441786,81403.52905977074,NW5
2022-01-31,818279.5,110063.54478864916,60119.78629812298,SW12
2022-02-28,818279.5,110063.54478864916,60119.78629812298,SW12
2022-03-31,818279.5,110063.54478864916,60119.78629812298,SW12
2022-04-30,818279.5,110063.54478864916,60119.78629812298,SW12
2022-05-31,818279.5,110063.54478864916,60119.78629812298,SW12
2022-06-30,818279.5,110063.54478864916,60119.78629812298,SW12
2022-07-31,818279.5,110063.54478864916,60119.78629812298,SW12
2022-08-31,818279.5,110063.54478864916,60119.78629812298,SW12
2022-09-30,818279.5,110063.54478864916,60119.78629812298,SW12
2022-10-31,818279.5,110063.54478864916,60119.78629812298,SW12
2022-11-30,818279.5,110063.54478864916,60119.78629812298,SW12
2022-12-31,818279.5,110063.54478864916,60119.78629812298,SW12
2022-01-31,358575.12,29573.017199909216,18430.397674268792,TW13
2022-02-28,351101.72,29573.017199909216,18430.397674268792,TW13
2022-03-31,359999.2,29573.017199909216,18430.397674268792,TW13
2022-04-30,362509.0,29573.017199909216,18430.397674268792,TW13
2022-05-31,361839.38,29573.017199909216,18430.397674268792,TW13
2022-06-30,358733.06,29573.017199909216,18430.397674268792,TW13
2022-07-31,360295.28,29573.017199909216,18430.397674268792,TW13
2022-08-31,359893.84,29573.017199909216,18430.397674268792,TW13
2022-09-30,360124.7,29573.017199909216,18430.397674268792,TW13
2022-10-31,358490.8,29573.017199909216,18430.397674268792,TW13
2022-11-30,362843.72,29573.017199909216,18430.397674268792,TW13
2022-12-31,363012.22,29573.017199909216,18430.397674268792,TW13
2022-01-31,455923.28,40348.4622382456,24302.704881653375,RM1
2022-02-28,455923.28,40348.4622382456,24302.704881653375,RM1
2022-03-31,455923.28,40348.4622382456,24302.704881653375,RM1
2022-04-30,455923.28,40348.4622382456,24302.704881653375,RM1
2022-05-31,455923.28,40348.4622382456,24302.704881653375,RM1
2022-06-30,455923.28,40348.4622382456,24302.704881653375,RM1
2022-07-31,455923.28,40348.4622382456,24302.704881653375,RM1
2022-08-31,455923.28,40348.4622382456,24302.704881653375,RM1
2022-09-30,455923.28,40348.4622382456,24302.704881653375,RM1
2022-10-31,455923.28,40348.4622382456,24302.704881653375,RM1
2022-11-30,428267.5,40348.4622382456,24302.704881653375,RM1
2022-12-31,424136.38,40348.4622382456,24302.704881653375,RM1
2022-01-31,728169.0,109363.39391282306,61465.618008001664,N10
2022-02-28,687552.3,109363.39391282306,61465.618008001664,N10
2022-03-31,689374.8,109363.39391282306,61465.618008001664,N10
2022-04-30,738427.2,109363.39391282306,61465.618008001664,N10
2022-05-31,682564.0,109363.39391282306,61465.618008001664,N10
2022-06-30,735057.2,109363.39391282306,61465.618008001664,N10
2022-07-31,693555.75,109363.39391282306,61465.618008001664,N10
2022-08-31,691526.7,109363.39391282306,61465.618008001664,N10
2022-09-30,688828.0,109363.39391282306,61465.618008001664,N10
2022-10-31,693555.75,109363.39391282306,61465.618008001664,N10
2022-11-30,687552.3,109363.39391282306,61465.618008001664,N10
2022-12-31,682564.0,109363.39391282306,61465.618008001664,N10
2022-01-31,615810.9,79993.89402226146,48113.365721236005,E5
2022-02-28,592585.5,79993.89402226146,48113.365721236005,E5
2022-03-31,615804.5,79993.89402226146,48113.365721236005,E5
2022-04-30,608241.75,79993.89402226146,48113.365721236005,E5
2022-05-31,609285.44,79993.89402226146,48113.365721236005,E5
2022-06-30,594078.56,79993.89402226146,48113.365721236005,E5
2022-07-31,595161.4,79993.89402226146,48113.365721236005,E5
2022-08-31,615804.5,79993.89402226146,48113.365721236005,E5
2022-09-30,586233.4,79993.89402226146,48113.365721236005,E5
2022-10-31,622271.3,79993.89402226146,48113.365721236005,E5
2022-11-30,597434.5,79993.89402226146,48113.365721236005,E5
2022-12-31,617805.4,79993.89402226146,48113.365721236005,E5
2022-01-31,388095.8,55609.122216365366,25900.131318881744,UB8
2022-02-28,403280.7,55609.122216365366,25900.131318881744,UB8
2022-03-31,403280.7,55609.122216365366,25900.131318881744,UB8
2022-04-30,380729.1,55609.122216365366,25900.131318881744,UB8
2022-05-31,380729.1,55609.122216365366,25900.131318881744,UB8
2022-06-30,388663.38,55609.122216365366,25900.131318881744,UB8
2022-07-31,388663.38,55609.122216365366,25900.131318881744,UB8
2022-08-31,388663.38,55609.122216365366,25900.131318881744,UB8
2022-09-30,388663.38,55609.122216365366,25900.131318881744,UB8
2022-10-31,403280.7,55609.122216365366,25900.131318881744,UB8
2022-11-30,403280.7,55609.122216365366,25900.131318881744,UB8
2022-12-31,403280.7,55609.122216365366,25900.131318881744,UB8
2022-01-31,329853.16,24291.87749290352,15179.412857677358,DA17
2022-02-28,329853.16,24291.87749290352,15179.412857677358,DA17
2022-03-31,328424.16,24291.87749290352,15179.412857677358,DA17
2022-04-30,328424.16,24291.87749290352,15179.412857677358,DA17
2022-05-31,328424.16,24291.87749290352,15179.412857677358,DA17
2022-06-30,332894.25,24291.87749290352,15179.412857677358,DA17
2022-07-31,332894.25,24291.87749290352,15179.412857677358,DA17
2022-08-31,332894.25,24291.87749290352,15179.412857677358,DA17
2022-09-30,330742.3,24291.87749290352,15179.412857677358,DA17
2022-10-31,329686.03,24291.87749290352,15179.412857677358,DA17
2022-11-30,330419.06,24291.87749290352,15179.412857677358,DA17
2022-12-31,329375.1,24291.87749290352,15179.412857677358,DA17
2022-01-31,676137.1,93759.22597776756,45201.34426108802,SW17
2022-02-28,677224.0,93759.22597776756,45201.34426108802,SW17
2022-03-31,671336.5,93759.22597776756,45201.34426108802,SW17
2022-04-30,667676.6,93759.22597776756,45201.34426108802,SW17
2022-05-31,688055.44,93759.22597776756,45201.34426108802,SW17
2022-06-30,690664.25,93759.22597776756,45201.34426108802,SW17
2022-07-31,692509.4,93759.22597776756,45201.34426108802,SW17
2022-08-31,692989.44,93759.22597776756,45201.34426108802,SW17
2022-09-30,693582.6,93759.22597776756,45201.34426108802,SW17
2022-10-31,699717.7,93759.22597776756,45201.34426108802,SW17
2022-11-30,703289.0,93759.22597776756,45201.34426108802,SW17
2022-12-31,685775.7,93759.22597776756,45201.34426108802,SW17
2022-01-31,540004.6,77263.30074043134,38088.15182666312,BR2
2022-02-28,534793.1,77263.30074043134,38088.15182666312,BR2
2022-03-31,537489.4,77263.30074043134,38088.15182666312,BR2
2022-04-30,537101.2,77263.30074043134,38088.15182666312,BR2
2022-05-31,537265.7,77263.30074043134,38088.15182666312,BR2
2022-06-30,536439.25,77263.30074043134,38088.15182666312,BR2
2022-07-31,534793.1,77263.30074043134,38088.15182666312,BR2
2022-08-31,532343.2,77263.30074043134,38088.15182666312,BR2
2022-09-30,536128.4,77263.30074043134,38088.15182666312,BR2
2022-10-31,534810.5,77263.30074043134,38088.15182666312,BR2
2022-11-30,532704.44,77263.30074043134,38088.15182666312,BR2
2022-12-31,534199.25,77263.30074043134,38088.15182666312,BR2
2022-01-31,2202053.5,938314.401780714,314706.8404734685,W8
2022-02-28,2133506.2,938314.401780714,314706.8404734685,W8
2022-03-31,2207149.8,938314.401780714,314706.8404734685,W8
2022-04-30,2133506.2,938314.401780714,314706.8404734685,W8
2022-05-31,2204028.8,938314.401780714,314706.8404734685,W8
2022-06-30,2244316.5,938314.401780714,314706.8404734685,W8
2022-07-31,2240538.0,938314.401780714,314706.8404734685,W8
2022-08-31,2236642.2,938314.401780714,314706.8404734685,W8
2022-09-30,2148133.0,938314.401780714,314706.8404734685,W8
2022-10-31,2186998.0,938314.401780714,314706.8404734685,W8
2022-11-30,2133506.2,938314.401780714,314706.8404734685,W8
2022-12-31,2158412.0,938314.401780714,314706.8404734685,W8
2022-01-31,648177.6,90849.21520044784,48614.2381607404,N7
2022-02-28,648177.6,90849.21520044784,48614.2381607404,N7
2022-03-31,648177.6,90849.21520044784,48614.2381607404,N7
2022-04-30,648177.6,90849.21520044784,48614.2381607404,N7
2022-05-31,648177.6,90849.21520044784,48614.2381607404,N7
2022-06-30,648177.6,90849.21520044784,48614.2381607404,N7
2022-07-31,637693.56,90849.21520044784,48614.2381607404,N7
2022-08-31,641069.9,90849.21520044784,48614.2381607404,N7
2022-09-30,641069.9,90849.21520044784,48614.2381607404,N7
2022-10-31,641069.9,90849.21520044784,48614.2381607404,N7
2022-11-30,641069.9,90849.21520044784,48614.2381607404,N7
2022-12-31,641069.9,90849.21520044784,48614.2381607404,N7
2022-01-31,657242.5,146591.0995668083,69760.02526947806,W12
2022-02-28,663588.94,146591.0995668083,69760.02526947806,W12
2022-03-31,670258.56,146591.0995668083,69760.02526947806,W12
2022-04-30,670366.94,146591.0995668083,69760.02526947806,W12
2022-05-31,667787.1,146591.0995668083,69760.02526947806,W12
2022-06-30,667932.9,146591.0995668083,69760.02526947806,W12
2022-07-31,660443.06,146591.0995668083,69760.02526947806,W12
2022-08-31,659168.4,146591.0995668083,69760.02526947806,W12
2022-09-30,659473.94,146591.0995668083,69760.02526947806,W12
2022-10-31,664405.8,146591.0995668083,69760.02526947806,W12
2022-11-30,673091.0,146591.0995668083,69760.02526947806,W12
2022-12-31,673786.06,146591.0995668083,69760.02526947806,W12
2022-01-31,534168.7,57263.498476803405,32794.00899156041,TW7
2022-02-28,549184.3,57263.498476803405,32794.00899156041,TW7
2022-03-31,538186.8,57263.498476803405,32794.00899156041,TW7
2022-04-30,536395.3,57263.498476803405,32794.00899156041,TW7
2022-05-31,536395.3,57263.498476803405,32794.00899156041,TW7
2022-06-30,532001.8,57263.498476803405,32794.00899156041,TW7
2022-07-31,532001.8,57263.498476803405,32794.00899156041,TW7
2022-08-31,532273.5,57263.498476803405,32794.00899156041,TW7
2022-09-30,532273.5,57263.498476803405,32794.00899156041,TW7
2022-10-31,524122.06,57263.498476803405,32794.00899156041,TW7
2022-11-30,524122.06,57263.498476803405,32794.00899156041,TW7
2022-12-31,535133.06,57263.498476803405,32794.00899156041,TW7
2022-01-31,831445.4,142663.38013090717,58264.624977845146,EN4
2022-02-28,854811.3,142663.38013090717,58264.624977845146,EN4
2022-03-31,852408.2,142663.38013090717,58264.624977845146,EN4
2022-04-30,836409.44,142663.38013090717,58264.624977845146,EN4
2022-05-31,847716.3,142663.38013090717,58264.624977845146,EN4
2022-06-30,854953.44,142663.38013090717,58264.624977845146,EN4
2022-07-31,850207.3,142663.38013090717,58264.624977845146,EN4
2022-08-31,855217.25,142663.38013090717,58264.624977845146,EN4
2022-09-30,852498.94,142663.38013090717,58264.624977845146,EN4
2022-10-31,853469.06,142663.38013090717,58264.624977845146,EN4
2022-11-30,854944.0,142663.38013090717,58264.624977845146,EN4
2022-12-31,847716.3,142663.38013090717,58264.624977845146,EN4
2022-01-31,438130.6,72020.42191482935,36616.595946503054,SE26
2022-02-28,436264.25,72020.42191482935,36616.595946503054,SE26
2022-03-31,429443.78,72020.42191482935,36616.595946503054,SE26
2022-04-30,424825.97,72020.42191482935,36616.595946503054,SE26
2022-05-31,426588.9,72020.42191482935,36616.595946503054,SE26
2022-06-30,426588.9,72020.42191482935,36616.595946503054,SE26
2022-07-31,427615.56,72020.42191482935,36616.595946503054,SE26
2022-08-31,427615.56,72020.42191482935,36616.595946503054,SE26
2022-09-30,427422.66,72020.42191482935,36616.595946503054,SE26
2022-10-31,426944.78,72020.42191482935,36616.595946503054,SE26
2022-11-30,425083.75,72020.42191482935,36616.595946503054,SE26
2022-12-31,425083.75,72020.42191482935,36616.595946503054,SE26
2022-01-31,637584.6,113051.65928632408,61005.771681687904,SW8
2022-02-28,656126.5,113051.65928632408,61005.771681687904,SW8
2022-03-31,646360.94,113051.65928632408,61005.771681687904,SW8
2022-04-30,649003.75,113051.65928632408,61005.771681687904,SW8
2022-05-31,656944.56,113051.65928632408,61005.771681687904,SW8
2022-06-30,644590.3,113051.65928632408,61005.771681687904,SW8
2022-07-31,652329.5,113051.65928632408,61005.771681687904,SW8
2022-08-31,647411.6,113051.65928632408,61005.771681687904,SW8
2022-09-30,649778.9,113051.65928632408,61005.771681687904,SW8
2022-10-31,663206.9,113051.65928632408,61005.771681687904,SW8
2022-11-30,644590.3,113051.65928632408,61005.771681687904,SW8
2022-12-31,659681.1,113051.65928632408,61005.771681687904,SW8
2022-01-31,637552.4,70948.11934335112,40999.96249287487,IG8
2022-02-28,642134.1,70948.11934335112,40999.96249287487,IG8
2022-03-31,637404.44,70948.11934335112,40999.96249287487,IG8
2022-04-30,642087.6,70948.11934335112,40999.96249287487,IG8
2022-05-31,640005.94,70948.11934335112,40999.96249287487,IG8
2022-06-30,643063.75,70948.11934335112,40999.96249287487,IG8
2022-07-31,645289.44,70948.11934335112,40999.96249287487,IG8
2022-08-31,639458.6,70948.11934335112,40999.96249287487,IG8
2022-09-30,631496.4,70948.11934335112,40999.96249287487,IG8
2022-10-31,634882.0,70948.11934335112,40999.96249287487,IG8
2022-11-30,636721.7,70948.11934335112,40999.96249287487,IG8
2022-12-31,636721.7,70948.11934335112,40999.96249287487,IG8
2022-01-31,480969.7,60769.94345645242,37818.75900798717,SE23
2022-02-28,490433.03,60769.94345645242,37818.75900798717,SE23
2022-03-31,495664.8,60769.94345645242,37818.75900798717,SE23
2022-04-30,485987.66,60769.94345645242,37818.75900798717,SE23
2022-05-31,494438.6,60769.94345645242,37818.75900798717,SE23
2022-06-30,488310.25,60769.94345645242,37818.75900798717,SE23
2022-07-31,461230.06,60769.94345645242,37818.75900798717,SE23
2022-08-31,495664.8,60769.94345645242,37818.75900798717,SE23
2022-09-30,480953.12,60769.94345645242,37818.75900798717,SE23
2022-10-31,493118.25,60769.94345645242,37818.75900798717,SE23
2022-11-30,480953.12,60769.94345645242,37818.75900798717,SE23
2022-12-31,481870.84,60769.94345645242,37818.75900798717,SE23
2022-01-31,526157.75,39983.225609210895,23072.87075794733,EN1
2022-02-28,526157.75,39983.225609210895,23072.87075794733,EN1
2022-03-31,526157.75,39983.225609210895,23072.87075794733,EN1
2022-04-30,526157.75,39983.225609210895,23072.87075794733,EN1
2022-05-31,522622.06,39983.225609210895,23072.87075794733,EN1
2022-06-30,525823.0,39983.225609210895,23072.87075794733,EN1
2022-07-31,525823.0,39983.225609210895,23072.87075794733,EN1
2022-08-31,528253.8,39983.225609210895,23072.87075794733,EN1
2022-09-30,523954.72,39983.225609210895,23072.87075794733,EN1
2022-10-31,523954.72,39983.225609210895,23072.87075794733,EN1
2022-11-30,524829.4,39983.225609210895,23072.87075794733,EN1
2022-12-31,519852.22,39983.225609210895,23072.87075794733,EN1
2022-01-31,525421.4,80544.37172652096,44731.679905731355,SE5
2022-02-28,537760.1,80544.37172652096,44731.679905731355,SE5
2022-03-31,525827.2,80544.37172652096,44731.679905731355,SE5
2022-04-30,525827.2,80544.37172652096,44731.679905731355,SE5
2022-05-31,535727.56,80544.37172652096,44731.679905731355,SE5
2022-06-30,539822.75,80544.37172652096,44731.679905731355,SE5
2022-07-31,522512.22,80544.37172652096,44731.679905731355,SE5
2022-08-31,525827.2,80544.37172652096,44731.679905731355,SE5
2022-09-30,521508.75,80544.37172652096,44731.679905731355,SE5
2022-10-31,525600.1,80544.37172652096,44731.679905731355,SE5
2022-11-30,521508.75,80544.37172652096,44731.679905731355,SE5
2022-12-31,515740.84,80544.37172652096,44731.679905731355,SE5
2022-01-31,711210.25,149348.05011214272,67332.50802074377,WC1
2022-02-28,707555.25,149348.05011214272,67332.50802074377,WC1
2022-03-31,727208.0,149348.05011214272,67332.50802074377,WC1
2022-04-30,720897.1,149348.05011214272,67332.50802074377,WC1
2022-05-31,713747.4,149348.05011214272,67332.50802074377,WC1
2022-06-30,721796.06,149348.05011214272,67332.50802074377,WC1
2022-07-31,727208.0,149348.05011214272,67332.50802074377,WC1
2022-08-31,726602.4,149348.05011214272,67332.50802074377,WC1
2022-09-30,711210.25,149348.05011214272,67332.50802074377,WC1
2022-10-31,721393.5,149348.05011214272,67332.50802074377,WC1
2022-11-30,727208.0,149348.05011214272,67332.50802074377,WC1
2022-12-31,726129.56,149348.05011214272,67332.50802074377,WC1
2022-01-31,535015.75,57585.11677282528,34408.64769822357,HA8
2022-02-28,533111.3,57585.11677282528,34408.64769822357,HA8
2022-03-31,527682.0,57585.11677282528,34408.64769822357,HA8
2022-04-30,527501.4,57585.11677282528,34408.64769822357,HA8
2022-05-31,531519.6,57585.11677282528,34408.64769822357,HA8
2022-06-30,531251.3,57585.11677282528,34408.64769822357,HA8
2022-07-31,522738.88,57585.11677282528,34408.64769822357,HA8
