ID,Price,Date,Postcode,Type,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{BA558B32-6C7F-76EF-E053-6B04A8C0B4B7},560000,2020-11-30 00:00,E2 9NW,F,L,"CAMBRIDGE COURT, 220",FLAT 15,CAMBRIDGE HEATH ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,9327.11525649567,4.0,60.04,44.0,1929.0,E2,2020,9298,2,Cambridge Heath,0.0423751,50800,3,6a,35.5183659585177
{BA558B32-6DB3-76EF-E053-6B04A8C0B4B7},916250,2020-12-01 00:00,E2 8QF,F,L,58,FLAT 15,GOLDSMITHS ROW,,LONDON,TOWER HAMLETS,GREATER LONDON,12381.7567567568,3.0,74.0,78.0,2006.0,E2,2020,10499,2,Cambridge Heath,0.555458,56500,4,3,12.0397060219105
{BA558B32-6C6F-76EF-E053-6B04A8C0B4B7},423000,2020-12-02 00:00,E2 7AP,F,L,416A,,HACKNEY ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,7553.57142857143,3.0,56.0,75.0,1995.0,E2,2020,9443,2,Cambridge Heath,0.334008,56500,3,6a,30.9989453751625
{BA558B32-6BF2-76EF-E053-6B04A8C0B4B7},580000,2020-12-02 00:00,E2 6PQ,F,L,MINSTREL COURT,FLAT 27,TEESDALE CLOSE,,LONDON,TOWER HAMLETS,GREATER LONDON,9666.66666666667,2.0,60.0,69.0,1982.0,E2,2020,9443,2,Cambridge Heath,0.370166,56500,3,4,18.2563901543248
{BA558B32-1CC5-76EF-E053-6B04A8C0B4B7},512000,2020-12-03 00:00,E2 9BW,F,L,DINMONT HOUSE,FLAT 61,PRITCHARDS ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,7707.36113201867,4.0,66.43,58.0,1949.0,E2,2020,10499,2,Cambridge Heath,0.367953,56500,4,4,18.2963813834899
{C8A3A575-D125-0425-E053-6C04A8C0947B},600000,2020-12-04 00:00,E2 8AG,F,L,99,FLAT 2,KINGSLAND ROAD,,LONDON,HACKNEY,GREATER LONDON,8955.22388059702,,67.0,81.0,0.0,E2,2020,6887,1,Hoxton,0.187612,59600,3,6a,31.1360054155419
{BA558B32-6BD8-76EF-E053-6B04A8C0B4B7},627000,2020-12-04 00:00,E2 8NA,F,L,261,FLAT 3,HACKNEY ROAD,,LONDON,HACKNEY,GREATER LONDON,10450.0,3.0,60.0,65.0,1929.0,E2,2020,8923,1,Hoxton,0.487064,52300,3,4,17.7574301980588
{BC8936BB-714C-0E2C-E053-6C04A8C0DBF4},425000,2020-12-04 00:00,E2 0PU,F,L,SYLVIA PANKHURST HOUSE,FLAT 5,BULLARDS PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON,5182.92682926829,4.0,82.0,73.0,1995.0,E2,2020,6995,2,Bethnal Green,0.574338,53600,3,6a,26.5906137693169
{BC8936BB-716E-0E2C-E053-6C04A8C0DBF4},402500,2020-12-08 00:00,E2 6JD,F,L,"BATH HOUSE, 25",FLAT 8,DUNBRIDGE STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,8750.0,3.0,46.0,65.0,1975.0,E2,2020,9244,2,Bethnal Green Rail,0.355406,56200,3,4,16.7029050962078
{BEF7EBBE-C3EF-7A76-E053-6B04A8C092F7},530000,2020-12-09 00:00,E2 9PQ,F,L,MULBERRY HOUSE,FLAT 12,VICTORIA PARK SQUARE,,LONDON,TOWER HAMLETS,GREATER LONDON,8548.38709677419,3.0,62.0,67.0,1929.0,E2,2020,10040,2,Bethnal Green,0.25421,53600,4,6a,28.673746418151
{BC8936BB-7091-0E2C-E053-6C04A8C0DBF4},1150000,2020-12-09 00:00,E2 0NN,T,F,94,,CYPRUS STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,11057.6923076923,5.0,104.0,65.0,1900.0,E2,2020,9652,2,Bethnal Green,0.48463,53600,3,5,24.5895296078615
{C18F412A-B800-81A6-E053-6B04A8C0AD18},315000,2020-12-10 00:00,E2 7PP,F,L,CUFF POINT,FLAT 19,COLUMBIA ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,6057.69230769231,2.0,52.0,73.0,1975.0,E2,2020,4644,1,Hoxton,0.343297,51900,2,6a,26.8733381554322
{BA558B32-6C8E-76EF-E053-6B04A8C0B4B7},308500,2020-12-11 00:00,E2 0NQ,F,L,ACADEMY COURT,FLAT 1,KIRKWALL PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON,7345.2380952381,2.0,42.0,43.0,1949.0,E2,2020,10040,2,Bethnal Green,0.340665,53600,4,6a,38.7714715243154
{BEF7EBBE-C442-7A76-E053-6B04A8C092F7},467000,2020-12-11 00:00,E2 6EX,F,L,18,,HEREFORD STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,6671.42857142857,4.0,70.0,69.0,1975.0,E2,2020,9244,2,Bethnal Green Rail,0.409472,56200,3,4,17.6661691853998
{CD5A9DCB-BFA8-310A-E053-6C04A8C00A1F},445000,2020-12-15 00:00,E2 9QY,F,L,"CITY VIEW HOUSE, 463",FLAT 207,BETHNAL GREEN ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,6953.125,3.0,64.0,77.0,1900.0,E2,2020,8880,2,Bethnal Green,0.167755,56500,3,6a,36.5180878769551
{BC8936BB-7128-0E2C-E053-6C04A8C0DBF4},555000,2020-12-16 00:00,E2 8QN,F,L,3,,MOYE CLOSE,,LONDON,HACKNEY,GREATER LONDON,8043.47826086957,3.0,69.0,65.0,1975.0,E2,2020,4495,2,Cambridge Heath,0.585036,52300,2,2,7.63500079383445
{BEF7EBBE-C4A1-7A76-E053-6B04A8C092F7},335000,2020-12-16 00:00,E2 0BG,F,L,"GWILYM MARIES HOUSE, 21",FLAT 6,CANROBERT STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,7282.60869565217,2.0,46.0,75.0,1982.0,E2,2020,8880,2,Bethnal Green Rail,0.390586,56500,3,6a,35.7605520638559
