Postcode,Ward Code,London zone,Index of Multiple Deprivation,Nearest station,Distance to station,Average Income,IMD decile,Ward Name,AvPTAI2015,PTAL
E14 9DH,E05009323,2,7916,Crossharbour and London Arena,0.266974,52900,3,Canary Wharf,15.085366,4
E14 9DJ,E05009323,2,19572,Crossharbour and London Arena,0.342827,52900,6,Canary Wharf,15.085366,4
E14 9DL,E05009323,2,19572,South Quay,0.282224,52900,6,Canary Wharf,15.085366,4
E14 9DN,E05009323,2,11466,South Quay,0.211378,52900,4,Canary Wharf,15.085366,4
E14 9DP,E05009323,2,11466,South Quay,0.211378,52900,4,Canary Wharf,15.085366,4
E14 9DQ,E05009323,2,17320,South Quay,0.277343,52900,6,Canary Wharf,15.085366,4
E14 9DR,E05009323,2,19572,South Quay,0.321249,52900,6,Canary Wharf,15.085366,4
E14 9DS,E05009323,2,17320,South Quay,0.328131,52900,6,Canary Wharf,15.085366,4
E14 9DT,E05009323,2,19572,South Quay,0.288697,52900,6,Canary Wharf,15.085366,4
E14 9DU,E05009323,2,14749,Heron Quays,0.179837,56100,5,Canary Wharf,15.085366,4
E14 9DW,E05009318,2,24799,Blackwall,0.134574,76800,8,Blackwall & Cubitt Town,10.574468,3
E14 9DX,E05009323,2,11466,South Quay,0.211378,52900,4,Canary Wharf,15.085366,4
E14 9DY,E05009323,2,14749,Heron Quays,0.179837,56100,5,Canary Wharf,15.085366,4
E14 9DZ,E05009318,2,16624,Crossharbour and London Arena,0.0595741,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9EA,E05009318,2,16624,Crossharbour and London Arena,0.112058,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9EB,E05009323,2,14749,Heron Quays,0.247211,56100,5,Canary Wharf,15.085366,4
E14 9ED,E05009323,2,14749,Heron Quays,0.179837,56100,5,Canary Wharf,15.085366,4
E14 9EE,E05009327,2,5828,Westferry,0.418474,48700,2,Mile End,19.177419,4
E14 9EF,E05009327,2,5828,Westferry,0.418474,48700,2,Mile End,19.177419,4
E14 9EG,E05009323,2,14749,Heron Quays,0.247211,56100,5,Canary Wharf,15.085366,4
E14 9EH,E05009318,2,16738,Blackwall,0.220434,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9EJ,E05009323,2,14749,Heron Quays,0.179837,56100,5,Canary Wharf,15.085366,4
E14 9EL,E05009328,2,6380,Blackwall,0.14291,76800,2,Poplar,16.069444,4
E14 9EN,E05009318,2,17778,South Quay,0.435442,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9EP,E05009318,2,16624,Crossharbour and London Arena,0.116552,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9EQ,E05009318,2,16624,Crossharbour and London Arena,0.147909,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9ER,E05009318,2,16624,Crossharbour and London Arena,0.165689,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9ES,E05009318,2,17778,South Quay,0.342604,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9ET,E05009318,2,16624,Crossharbour and London Arena,0.0911236,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9EU,E05009318,2,16624,Crossharbour and London Arena,0.0604625,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9EW,E05009323,2,17320,South Quay,0.251117,52900,6,Canary Wharf,15.085366,4
E14 9EX,E05009328,2,6380,Blackwall,0.14291,76800,2,Poplar,16.069444,4
E14 9EY,E05009318,2,16624,Crossharbour and London Arena,0.128764,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9EZ,E05009323,2,17320,South Quay,0.290379,52900,6,Canary Wharf,15.085366,4
E14 9FA,E05009318,2,16624,Crossharbour and London Arena,0.112058,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9FB,E05009318,2,16624,Crossharbour and London Arena,0.121463,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9FD,E05009318,2,16624,Crossharbour and London Arena,0.0890263,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9FE,E05009318,2,17778,South Quay,0.404132,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9FF,E05009318,2,17778,South Quay,0.35582,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9FG,E05009318,2,16624,Crossharbour and London Arena,0.166142,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9FH,E05009318,2,16624,Crossharbour and London Arena,0.0587692,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9FJ,E05009318,2,17778,South Quay,0.48359,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9FL,E05009323,2,19572,South Quay,0.317274,52900,6,Canary Wharf,15.085366,4
E14 9FN,E05009318,2,24799,Blackwall,0.116515,76800,8,Blackwall & Cubitt Town,10.574468,3
E14 9FP,E05009318,2,16624,Crossharbour and London Arena,0.0911236,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9FQ,E05009323,2,19572,South Quay,0.288697,52900,6,Canary Wharf,15.085366,4
E14 9FR,E05009323,2,14749,Heron Quays,0.250896,56100,5,Canary Wharf,15.085366,4
E14 9FS,E05009318,2,16624,Crossharbour and London Arena,0.105861,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9FT,E05009318,2,16624,Crossharbour and London Arena,0.166142,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9FU,E05009318,2,15260,Blackwall,0.35765,76800,5,Blackwall & Cubitt Town,10.574468,3
E14 9FW,E05009318,2,17778,South Quay,0.460469,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9FX,E05009318,2,24799,Blackwall,0.116515,76800,8,Blackwall & Cubitt Town,10.574468,3
E14 9FY,E05009323,2,14749,Heron Quays,0.250896,56100,5,Canary Wharf,15.085366,4
E14 9FZ,E05009323,2,19572,South Quay,0.313222,52900,6,Canary Wharf,15.085366,4
E14 9GA,E05009324,2,11260,Mudchute,0.554971,80100,4,Island Gardens,9.348684,2
E14 9GB,E05009318,2,15657,East India,0.129922,76800,5,Blackwall & Cubitt Town,10.574468,3
E14 9GD,E05009318,2,17778,South Quay,0.354127,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9GE,E05009318,2,16624,Crossharbour and London Arena,0.335174,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9GF,E05009318,2,15657,East India,0.129922,76800,5,Blackwall & Cubitt Town,10.574468,3
E14 9GG,E05009318,2,17778,South Quay,0.274406,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9GH,E05009318,2,16624,Crossharbour and London Arena,0.0599629,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9GJ,E05009318,2,16624,Crossharbour and London Arena,0.0679264,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9GL,E05009318,2,16624,Crossharbour and London Arena,0.105782,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9GN,E05009318,2,15657,East India,0.148519,76800,5,Blackwall & Cubitt Town,10.574468,3
E14 9GP,E05009318,2,15657,East India,0.148519,76800,5,Blackwall & Cubitt Town,10.574468,3
E14 9GQ,E05009318,2,16624,South Quay,0.240442,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9GR,E05009318,2,16624,Crossharbour and London Arena,0.184267,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9GS,E05009327,2,5828,Westferry,0.415062,48700,2,Mile End,19.177419,4
E14 9GT,E05009318,2,16614,East India,0.187652,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9GU,E05009323,2,14749,Heron Quays,0.250896,56100,5,Canary Wharf,15.085366,4
E14 9GW,E05009318,2,16614,East India,0.187652,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9GX,E05009323,2,20860,South Quay,0.0855411,56100,7,Canary Wharf,15.085366,4
E14 9GY,E05009318,2,16624,Crossharbour and London Arena,0.0847951,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9GZ,E05009318,2,16624,Crossharbour and London Arena,0.0890263,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9HA,E05009323,2,11466,South Quay,0.0925158,52900,4,Canary Wharf,15.085366,4
E14 9HB,E05009323,2,19572,South Quay,0.282224,52900,6,Canary Wharf,15.085366,4
E14 9HD,E05009323,2,11466,South Quay,0.0925158,52900,4,Canary Wharf,15.085366,4
E14 9HE,E05009318,2,16624,Crossharbour and London Arena,0.254028,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9HF,E05009318,2,16624,Crossharbour and London Arena,0.262748,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9HG,E05009323,2,11466,South Quay,0.0925158,52900,4,Canary Wharf,15.085366,4
E14 9HH,E05009327,2,5828,Westferry,0.418474,48700,2,Mile End,19.177419,4
E14 9HJ,E05009323,2,11466,South Quay,0.0925158,52900,4,Canary Wharf,15.085366,4
E14 9HL,E05009323,2,11466,South Quay,0.0925158,52900,4,Canary Wharf,15.085366,4
E14 9HN,E05009323,2,20860,South Quay,0.140101,56100,7,Canary Wharf,15.085366,4
E14 9HP,E05009323,2,20860,South Quay,0.140101,56100,7,Canary Wharf,15.085366,4
E14 9HQ,E05009323,2,20860,South Quay,0.140101,56100,7,Canary Wharf,15.085366,4
E14 9HR,E05009323,2,20860,South Quay,0.140101,56100,7,Canary Wharf,15.085366,4
E14 9HS,E05009326,2,21107,Limehouse,0.169992,68700,7,Limehouse,18.833333,4
E14 9HT,E05009323,2,19572,South Quay,0.41772,52900,6,Canary Wharf,15.085366,4
E14 9HU,E05009323,2,19572,Crossharbour and London Arena,0.366839,52900,6,Canary Wharf,15.085366,4
E14 9HW,E05009323,2,19572,South Quay,0.282224,52900,6,Canary Wharf,15.085366,4
E14 9HX,E05009318,2,16624,Crossharbour and London Arena,0.121822,76800,6,Blackwall & Cubitt Town,10.574468,3
E14 9HY,E05009323,2,19572,Crossharbour and London Arena,0.358108,52900,6,Canary Wharf,15.085366,4
E14 9HZ,E05009323,2,19572,South Quay,0.409954,52900,6,Canary Wharf,15.085366,4
E14 9JA,E05009318,2,24799,Blackwall,0.197053,76800,8,Blackwall & Cubitt Town,10.574468,3
